order_id,customer_id,customer_name,region,product,category,quantity,unit_price,discount_pct,order_date,ship_date,sales_rep,channel,returned,customer_rating,ship_days,revenue,month,quarter
ORD-00378,CUST-053,HorizonAI,Unknown,Headphones,Wearables,8,399.99,0.0,2023-01-13,2023-01-19,Dave Brown,Online,False,2.0,6,3199.92,2023-01,2023Q1
ORD-00379,CUST-095,CloudNine,West,Keyboard,Accessories,14,199.99,15.0,2023-01-14,2023-01-19,Alice Johnson,Online,False,4.0,5,2379.881,2023-01,2023Q1
ORD-00381,CUST-060,CloudNine,East,Laptop Lite,Accessories,8,999.99,0.0,2023-01-16,2023-01-22,Alice Johnson,Direct Sales,False,5.0,6,7999.92,2023-01,2023Q1
ORD-00383,CUST-063,BrightTech,East,Laptop Pro,Wearables,1,1299.99,15.0,2023-01-18,2023-01-22,Eve Davis,Online,False,4.0,4,1104.9915,2023-01,2023Q1
ORD-00384,CUST-085,JetStream,East,Smartphone SE,Accessories,10,2499.99,10.0,2023-01-19,2023-01-24,Alice Johnson,Partner,False,5.0,5,22499.91,2023-01,2023Q1
ORD-00385,CUST-032,FusionWorks,East,Keyboard,Accessories,4,2499.99,0.0,2023-01-20,2023-01-22,Carol White,Direct Sales,True,4.0,2,9999.96,2023-01,2023Q1
ORD-00386,CUST-087,CloudNine,South,Monitor,Mobile,3,599.99,5.0,2023-01-21,2023-01-27,Dave Brown,Online,False,5.0,6,1709.9714999999999,2023-01,2023Q1
ORD-00387,CUST-033,CloudNine,East,Smartwatch,Computers,6,299.99,25.0,2023-01-22,2023-01-27,Dave Brown,In-Store,False,2.0,5,1349.955,2023-01,2023Q1
ORD-00388,CUST-067,InnovateCo,East,Keyboard,Computers,7,2499.99,25.0,2023-01-23,2023-01-26,Carol White,Partner,False,5.0,3,13124.9475,2023-01,2023Q1
ORD-00389,CUST-018,GlobalEdge,Unknown,Smartwatch,Mobile,4,2499.99,0.0,2023-01-24,2023-01-28,Bob Smith,In-Store,True,5.0,4,9999.96,2023-01,2023Q1
ORD-00390,CUST-025,EagleEye,Unknown,Smartwatch,Mobile,7,149.99,5.0,2023-01-25,2023-02-01,Eve Davis,In-Store,False,3.0,7,997.4335,2023-01,2023Q1
ORD-00391,CUST-095,JetStream,East,Headphones,Wearables,9,199.99,0.0,2023-01-26,2023-02-01,Dave Brown,Direct Sales,False,4.0,6,1799.91,2023-01,2023Q1
ORD-00392,CUST-054,GlobalEdge,East,Laptop Pro,Wearables,11,199.99,0.0,2023-01-27,2023-01-29,Carol White,Direct Sales,False,3.0,2,2199.8900000000003,2023-01,2023Q1
ORD-00393,CUST-058,InnovateCo,West,Keyboard,Wearables,2,149.99,10.0,2023-01-28,2023-02-04,Carol White,Direct Sales,False,5.0,7,269.982,2023-01,2023Q1
ORD-00394,CUST-067,Acme Corp,North,Keyboard,Mobile,11,299.99,0.0,2023-01-29,2023-02-03,Bob Smith,Partner,False,4.0,5,3299.8900000000003,2023-01,2023Q1
ORD-00395,CUST-046,GlobalEdge,Unknown,Headphones,Mobile,3,1299.99,10.0,2023-01-30,2023-02-06,Bob Smith,In-Store,False,5.0,7,3509.9730000000004,2023-01,2023Q1
ORD-00396,CUST-024,FusionWorks,Unknown,Smartphone SE,Accessories,5,599.99,0.0,2023-01-31,2023-02-07,Alice Johnson,Partner,False,3.0,7,2999.95,2023-01,2023Q1
ORD-00397,CUST-032,JetStream,East,Smartphone SE,Wearables,3,299.99,10.0,2023-02-01,2023-02-05,Dave Brown,Direct Sales,False,3.0,4,809.9730000000001,2023-02,2023Q1
ORD-00398,CUST-047,InnovateCo,South,Smartphone SE,Wearables,11,999.99,0.0,2023-02-02,2023-02-09,Alice Johnson,In-Store,False,1.0,7,10999.89,2023-02,2023Q1
ORD-00399,CUST-086,Acme Corp,South,Tablet Mini,Wearables,8,299.99,10.0,2023-02-03,2023-02-10,Carol White,Partner,False,4.0,7,2159.9280000000003,2023-02,2023Q1
ORD-00400,CUST-023,DeltaLogic,East,Smartwatch,Computers,12,2499.99,0.0,2023-02-04,2023-02-10,Eve Davis,Partner,False,4.0,6,29999.879999999997,2023-02,2023Q1
ORD-00401,CUST-066,InnovateCo,North,Tablet Mini,Accessories,10,599.99,10.0,2023-02-05,2023-02-09,Eve Davis,Online,True,5.0,4,5399.91,2023-02,2023Q1
ORD-00402,CUST-027,DeltaLogic,Unknown,Laptop Pro,Wearables,8,399.99,10.0,2023-02-06,2023-02-08,Bob Smith,Partner,False,5.0,2,2879.9280000000003,2023-02,2023Q1
ORD-00403,CUST-002,JetStream,North,Headphones,Wearables,8,299.99,15.0,2023-02-07,2023-02-12,Eve Davis,Direct Sales,False,4.0,5,2039.932,2023-02,2023Q1
ORD-00404,CUST-090,CloudNine,South,Keyboard,Wearables,12,399.99,10.0,2023-02-08,2023-02-12,Eve Davis,Partner,False,,4,4319.892,2023-02,2023Q1
ORD-00405,CUST-017,InnovateCo,Unknown,Smartwatch,Computers,12,299.99,10.0,2023-02-09,2023-02-13,Eve Davis,In-Store,False,5.0,4,3239.8920000000003,2023-02,2023Q1
ORD-00406,CUST-033,BrightTech,West,Tablet Mini,Computers,9,2499.99,10.0,2023-02-10,2023-02-11,Carol White,Partner,False,,1,20249.918999999998,2023-02,2023Q1
ORD-00407,CUST-009,DeltaLogic,South,Tablet Mini,Mobile,4,1299.99,0.0,2023-02-11,2023-02-15,Eve Davis,Online,False,4.0,4,5199.96,2023-02,2023Q1
ORD-00408,CUST-043,FusionWorks,South,Tablet Max,Accessories,5,149.99,10.0,2023-02-12,2023-02-13,Eve Davis,In-Store,False,3.0,1,674.955,2023-02,2023Q1
ORD-00409,CUST-048,BrightTech,North,Tablet Mini,Mobile,5,299.99,0.0,2023-02-13,2023-02-18,Eve Davis,In-Store,False,2.0,5,1499.95,2023-02,2023Q1
ORD-00410,CUST-039,HorizonAI,West,Monitor,Accessories,8,1299.99,25.0,2023-02-14,2023-02-21,Alice Johnson,Online,False,5.0,7,7799.9400000000005,2023-02,2023Q1
ORD-00411,CUST-093,HorizonAI,North,Keyboard,Computers,7,199.99,0.0,2023-02-15,2023-02-21,Carol White,Direct Sales,False,2.0,6,1399.93,2023-02,2023Q1
ORD-00412,CUST-042,Acme Corp,East,Monitor,Wearables,9,999.99,5.0,2023-02-16,2023-02-22,Bob Smith,In-Store,False,4.0,6,8549.914499999999,2023-02,2023Q1
ORD-00413,CUST-026,CloudNine,Unknown,Keyboard,Mobile,14,399.99,10.0,2023-02-17,2023-02-22,Alice Johnson,Direct Sales,False,4.0,5,5039.874000000001,2023-02,2023Q1
ORD-00414,CUST-099,JetStream,North,Headphones,Wearables,8,1299.99,5.0,2023-02-18,2023-02-23,Dave Brown,In-Store,False,4.0,5,9879.923999999999,2023-02,2023Q1
ORD-00415,CUST-050,InnovateCo,Unknown,Keyboard,Mobile,2,299.99,0.0,2023-02-19,2023-02-22,Carol White,In-Store,False,5.0,3,599.98,2023-02,2023Q1
ORD-00416,CUST-025,EagleEye,Unknown,Monitor,Computers,10,299.99,10.0,2023-02-20,2023-02-27,Carol White,Direct Sales,False,3.0,7,2699.9100000000003,2023-02,2023Q1
ORD-00417,CUST-024,FusionWorks,North,Keyboard,Computers,12,999.99,10.0,2023-02-21,2023-02-26,Dave Brown,In-Store,False,4.0,5,10799.892000000002,2023-02,2023Q1
ORD-00418,CUST-013,DeltaLogic,Unknown,Headphones,Computers,4,149.99,15.0,2023-02-22,2023-02-26,Dave Brown,Direct Sales,False,5.0,4,509.966,2023-02,2023Q1
ORD-00419,CUST-060,JetStream,East,Headphones,Mobile,6,599.99,5.0,2023-02-23,2023-03-01,Dave Brown,Online,False,,6,3419.9429999999998,2023-02,2023Q1
ORD-00420,CUST-007,BrightTech,Unknown,Laptop Pro,Accessories,12,999.99,10.0,2023-02-24,2023-02-26,Bob Smith,Direct Sales,False,5.0,2,10799.892000000002,2023-02,2023Q1
ORD-00421,CUST-057,HorizonAI,East,Keyboard,Mobile,2,1299.99,5.0,2023-02-25,2023-03-03,Eve Davis,Online,False,5.0,6,2469.9809999999998,2023-02,2023Q1
ORD-00422,CUST-036,FusionWorks,West,Tablet Max,Accessories,7,999.99,10.0,2023-02-26,2023-02-27,Carol White,In-Store,False,5.0,1,6299.937000000001,2023-02,2023Q1
ORD-00423,CUST-045,EagleEye,East,Smartphone SE,Mobile,3,2499.99,10.0,2023-02-27,2023-03-05,Eve Davis,Direct Sales,False,5.0,6,6749.973,2023-02,2023Q1
ORD-00424,CUST-020,InnovateCo,Unknown,Laptop Lite,Mobile,13,399.99,10.0,2023-02-28,2023-03-03,Eve Davis,In-Store,False,3.0,3,4679.883,2023-02,2023Q1
ORD-00425,CUST-065,Acme Corp,West,Headphones,Computers,3,199.99,0.0,2023-03-01,2023-03-08,Dave Brown,Direct Sales,False,5.0,7,599.97,2023-03,2023Q1
ORD-00426,CUST-008,EagleEye,East,Smartphone X,Wearables,11,399.99,0.0,2023-03-02,2023-03-07,Bob Smith,Online,False,5.0,5,4399.89,2023-03,2023Q1
ORD-00427,CUST-016,FusionWorks,Unknown,Smartphone SE,Wearables,2,999.99,0.0,2023-03-03,2023-03-10,Alice Johnson,Online,False,5.0,7,1999.98,2023-03,2023Q1
ORD-00428,CUST-014,EagleEye,North,Smartwatch,Accessories,11,2499.99,0.0,2023-03-04,2023-03-09,Bob Smith,Direct Sales,True,4.0,5,27499.89,2023-03,2023Q1
ORD-00429,CUST-076,FusionWorks,North,Keyboard,Wearables,8,999.99,5.0,2023-03-05,2023-03-11,Eve Davis,Online,False,4.0,6,7599.924,2023-03,2023Q1
ORD-00430,CUST-087,FusionWorks,North,Monitor,Mobile,6,599.99,10.0,2023-03-06,2023-03-08,Bob Smith,In-Store,False,4.0,2,3239.946,2023-03,2023Q1
ORD-00431,CUST-015,GlobalEdge,South,Laptop Lite,Mobile,1,199.99,0.0,2023-03-07,2023-03-09,Dave Brown,In-Store,False,4.0,2,199.99,2023-03,2023Q1
ORD-00432,CUST-092,DeltaLogic,North,Smartphone X,Computers,12,999.99,25.0,2023-03-08,2023-03-11,Alice Johnson,Partner,False,3.0,3,8999.91,2023-03,2023Q1
ORD-00433,CUST-098,HorizonAI,Unknown,Smartphone SE,Computers,1,299.99,0.0,2023-03-09,2023-03-10,Dave Brown,Online,True,5.0,1,299.99,2023-03,2023Q1
ORD-00434,CUST-066,GlobalEdge,North,Keyboard,Wearables,7,149.99,15.0,2023-03-10,2023-03-16,Alice Johnson,In-Store,False,3.0,6,892.4405,2023-03,2023Q1
ORD-00435,CUST-032,InnovateCo,West,Laptop Pro,Accessories,8,399.99,10.0,2023-03-11,2023-03-16,Eve Davis,Direct Sales,False,2.0,5,2879.9280000000003,2023-03,2023Q1
ORD-00436,CUST-087,GlobalEdge,North,Smartwatch,Wearables,5,199.99,5.0,2023-03-12,2023-03-18,Alice Johnson,Online,False,4.0,6,949.9525,2023-03,2023Q1
ORD-00437,CUST-063,CloudNine,Unknown,Laptop Lite,Wearables,12,399.99,0.0,2023-03-13,2023-03-16,Alice Johnson,In-Store,False,5.0,3,4799.88,2023-03,2023Q1
ORD-00438,CUST-086,CloudNine,Unknown,Tablet Max,Wearables,11,299.99,10.0,2023-03-14,2023-03-18,Alice Johnson,Online,False,4.0,4,2969.9010000000003,2023-03,2023Q1
ORD-00439,CUST-051,HorizonAI,East,Laptop Pro,Wearables,5,399.99,5.0,2023-03-15,2023-03-19,Bob Smith,Direct Sales,False,3.0,4,1899.9524999999999,2023-03,2023Q1
ORD-00440,CUST-025,EagleEye,Unknown,Smartphone X,Mobile,4,399.99,25.0,2023-03-16,2023-03-19,Bob Smith,In-Store,False,4.0,3,1199.97,2023-03,2023Q1
ORD-00441,CUST-058,DeltaLogic,North,Laptop Lite,Accessories,14,999.99,10.0,2023-03-17,2023-03-22,Eve Davis,Partner,False,4.0,5,12599.874000000002,2023-03,2023Q1
ORD-00442,CUST-063,HorizonAI,West,Laptop Pro,Mobile,6,599.99,25.0,2023-03-18,2023-03-25,Alice Johnson,Partner,False,,7,2699.955,2023-03,2023Q1
ORD-00443,CUST-062,FusionWorks,North,Smartwatch,Accessories,14,999.99,0.0,2023-03-19,2023-03-22,Carol White,Online,False,5.0,3,13999.86,2023-03,2023Q1
ORD-00444,CUST-022,BrightTech,Unknown,Tablet Max,Computers,6,399.99,15.0,2023-03-20,2023-03-25,Eve Davis,Direct Sales,False,4.0,5,2039.949,2023-03,2023Q1
ORD-00445,CUST-058,DeltaLogic,North,Laptop Pro,Wearables,3,1299.99,10.0,2023-03-21,2023-03-23,Alice Johnson,In-Store,True,4.0,2,3509.9730000000004,2023-03,2023Q1
ORD-00446,CUST-058,DeltaLogic,East,Tablet Mini,Mobile,9,149.99,15.0,2023-03-22,2023-03-25,Alice Johnson,Direct Sales,False,5.0,3,1147.4235,2023-03,2023Q1
ORD-00447,CUST-086,FusionWorks,West,Tablet Max,Accessories,12,299.99,0.0,2023-03-23,2023-03-28,Bob Smith,In-Store,False,1.0,5,3599.88,2023-03,2023Q1
ORD-00448,CUST-049,FusionWorks,South,Smartphone X,Computers,11,599.99,10.0,2023-03-24,2023-03-27,Eve Davis,Online,False,4.0,3,5939.901000000001,2023-03,2023Q1
ORD-00449,CUST-052,Acme Corp,North,Smartwatch,Computers,14,1299.99,5.0,2023-03-25,2023-03-28,Alice Johnson,In-Store,False,4.0,3,17289.867,2023-03,2023Q1
ORD-00450,CUST-042,HorizonAI,North,Keyboard,Wearables,7,149.99,15.0,2023-03-26,2023-04-02,Alice Johnson,Direct Sales,False,5.0,7,892.4405,2023-03,2023Q1
ORD-00451,CUST-070,FusionWorks,South,Monitor,Accessories,1,199.99,5.0,2023-03-27,2023-04-03,Eve Davis,Direct Sales,False,1.0,7,189.9905,2023-03,2023Q1
ORD-00452,CUST-015,CloudNine,East,Monitor,Mobile,13,299.99,25.0,2023-03-28,2023-04-02,Carol White,Online,False,4.0,5,2924.9025,2023-03,2023Q1
ORD-00453,CUST-054,InnovateCo,North,Monitor,Wearables,7,999.99,0.0,2023-03-29,2023-04-03,Eve Davis,Direct Sales,False,5.0,5,6999.93,2023-03,2023Q1
ORD-00454,CUST-060,BrightTech,South,Laptop Lite,Mobile,5,599.99,20.0,2023-03-30,2023-03-31,Eve Davis,In-Store,False,4.0,1,2399.96,2023-03,2023Q1
ORD-00455,CUST-097,HorizonAI,North,Smartphone X,Computers,5,1299.99,20.0,2023-03-31,2023-04-03,Carol White,Online,False,2.0,3,5199.96,2023-03,2023Q1
ORD-00456,CUST-008,JetStream,West,Smartwatch,Mobile,14,999.99,20.0,2023-04-01,2023-04-05,Eve Davis,In-Store,False,,4,11199.888,2023-04,2023Q2
ORD-00457,CUST-053,CloudNine,North,Tablet Max,Mobile,13,199.99,10.0,2023-04-02,2023-04-05,Alice Johnson,Direct Sales,False,4.0,3,2339.883,2023-04,2023Q2
ORD-00458,CUST-060,EagleEye,South,Laptop Lite,Wearables,2,299.99,5.0,2023-04-03,2023-04-06,Eve Davis,Online,False,5.0,3,569.981,2023-04,2023Q2
ORD-00459,CUST-005,FusionWorks,North,Smartphone X,Mobile,4,399.99,0.0,2023-04-04,2023-04-09,Carol White,In-Store,False,3.0,5,1599.96,2023-04,2023Q2
ORD-00460,CUST-068,JetStream,South,Keyboard,Wearables,12,149.99,0.0,2023-04-05,2023-04-08,Dave Brown,Direct Sales,False,4.0,3,1799.88,2023-04,2023Q2
ORD-00461,CUST-006,FusionWorks,West,Tablet Mini,Computers,6,399.99,10.0,2023-04-06,2023-04-12,Eve Davis,Direct Sales,False,4.0,6,2159.946,2023-04,2023Q2
ORD-00462,CUST-096,DeltaLogic,South,Smartwatch,Wearables,10,399.99,10.0,2023-04-07,2023-04-10,Bob Smith,Partner,False,2.0,3,3599.9100000000003,2023-04,2023Q2
ORD-00463,CUST-094,CloudNine,North,Monitor,Wearables,11,599.99,15.0,2023-04-08,2023-04-14,Alice Johnson,Direct Sales,False,2.0,6,5609.9065,2023-04,2023Q2
ORD-00464,CUST-047,DeltaLogic,West,Laptop Pro,Accessories,7,149.99,0.0,2023-04-09,2023-04-16,Alice Johnson,In-Store,False,5.0,7,1049.93,2023-04,2023Q2
ORD-00465,CUST-099,Acme Corp,West,Smartwatch,Mobile,11,1299.99,10.0,2023-04-10,2023-04-14,Bob Smith,Online,False,3.0,4,12869.901,2023-04,2023Q2
ORD-00466,CUST-055,DeltaLogic,North,Headphones,Computers,5,149.99,20.0,2023-04-11,2023-04-16,Bob Smith,Partner,False,3.0,5,599.96,2023-04,2023Q2
ORD-00467,CUST-040,Acme Corp,West,Smartphone X,Wearables,9,199.99,0.0,2023-04-12,2023-04-15,Eve Davis,Direct Sales,False,4.0,3,1799.91,2023-04,2023Q2
ORD-00468,CUST-052,Acme Corp,Unknown,Smartphone SE,Computers,3,1299.99,25.0,2023-04-13,2023-04-19,Bob Smith,Direct Sales,False,5.0,6,2924.9775,2023-04,2023Q2
ORD-00469,CUST-016,JetStream,North,Keyboard,Accessories,1,399.99,0.0,2023-04-14,2023-04-20,Dave Brown,Direct Sales,False,2.0,6,399.99,2023-04,2023Q2
ORD-00470,CUST-013,FusionWorks,West,Tablet Mini,Mobile,4,149.99,5.0,2023-04-15,2023-04-22,Carol White,In-Store,False,4.0,7,569.962,2023-04,2023Q2
ORD-00471,CUST-030,EagleEye,West,Keyboard,Wearables,9,399.99,0.0,2023-04-16,2023-04-22,Bob Smith,Partner,False,2.0,6,3599.91,2023-04,2023Q2
ORD-00472,CUST-019,DeltaLogic,East,Smartwatch,Mobile,4,149.99,0.0,2023-04-17,2023-04-19,Bob Smith,In-Store,False,1.0,2,599.96,2023-04,2023Q2
ORD-00473,CUST-017,CloudNine,North,Smartphone SE,Accessories,2,149.99,25.0,2023-04-18,2023-04-19,Dave Brown,Partner,False,2.0,1,224.985,2023-04,2023Q2
ORD-00474,CUST-063,Acme Corp,North,Headphones,Accessories,10,599.99,5.0,2023-04-19,2023-04-23,Alice Johnson,Online,False,5.0,4,5699.905,2023-04,2023Q2
ORD-00475,CUST-019,FusionWorks,Unknown,Tablet Max,Computers,14,599.99,5.0,2023-04-20,2023-04-27,Alice Johnson,In-Store,False,2.0,7,7979.867,2023-04,2023Q2
ORD-00476,CUST-092,BrightTech,Unknown,Laptop Pro,Wearables,14,149.99,0.0,2023-04-21,2023-04-28,Eve Davis,In-Store,False,1.0,7,2099.86,2023-04,2023Q2
ORD-00477,CUST-058,HorizonAI,West,Smartphone SE,Computers,5,299.99,10.0,2023-04-22,2023-04-25,Dave Brown,Online,False,4.0,3,1349.9550000000002,2023-04,2023Q2
ORD-00478,CUST-055,JetStream,South,Smartphone X,Accessories,3,1299.99,10.0,2023-04-23,2023-04-25,Carol White,Partner,False,5.0,2,3509.9730000000004,2023-04,2023Q2
ORD-00479,CUST-090,EagleEye,East,Monitor,Mobile,13,2499.99,5.0,2023-04-24,2023-04-27,Carol White,Direct Sales,False,3.0,3,30874.876499999995,2023-04,2023Q2
ORD-00480,CUST-090,GlobalEdge,East,Headphones,Computers,12,399.99,5.0,2023-04-25,2023-04-28,Dave Brown,Online,False,4.0,3,4559.8859999999995,2023-04,2023Q2
ORD-00481,CUST-062,JetStream,South,Laptop Pro,Computers,13,149.99,25.0,2023-04-26,2023-05-01,Carol White,Direct Sales,False,1.0,5,1462.4025000000001,2023-04,2023Q2
ORD-00482,CUST-023,BrightTech,North,Tablet Mini,Mobile,9,199.99,5.0,2023-04-27,2023-05-02,Alice Johnson,Direct Sales,False,4.0,5,1709.9145,2023-04,2023Q2
ORD-00483,CUST-009,HorizonAI,West,Monitor,Computers,4,299.99,5.0,2023-04-28,2023-05-03,Carol White,Online,False,4.0,5,1139.962,2023-04,2023Q2
ORD-00484,CUST-012,BrightTech,South,Smartwatch,Mobile,6,1299.99,0.0,2023-04-29,2023-05-01,Carol White,Partner,False,4.0,2,7799.9400000000005,2023-04,2023Q2
ORD-00485,CUST-001,DeltaLogic,West,Smartphone SE,Wearables,2,999.99,15.0,2023-04-30,2023-05-03,Dave Brown,Direct Sales,False,4.0,3,1699.983,2023-04,2023Q2
ORD-00486,CUST-058,Acme Corp,South,Laptop Pro,Mobile,6,149.99,5.0,2023-05-01,2023-05-02,Dave Brown,Online,False,4.0,1,854.943,2023-05,2023Q2
ORD-00487,CUST-001,EagleEye,North,Laptop Lite,Wearables,3,999.99,10.0,2023-05-02,2023-05-06,Carol White,In-Store,False,2.0,4,2699.9730000000004,2023-05,2023Q2
ORD-00488,CUST-034,InnovateCo,North,Tablet Max,Mobile,12,999.99,0.0,2023-05-03,2023-05-08,Bob Smith,In-Store,False,4.0,5,11999.880000000001,2023-05,2023Q2
ORD-00489,CUST-096,Acme Corp,East,Tablet Max,Accessories,12,1299.99,0.0,2023-05-04,2023-05-09,Dave Brown,In-Store,False,2.0,5,15599.880000000001,2023-05,2023Q2
ORD-00490,CUST-048,InnovateCo,Unknown,Headphones,Accessories,9,299.99,0.0,2023-05-05,2023-05-12,Eve Davis,Online,False,5.0,7,2699.91,2023-05,2023Q2
ORD-00491,CUST-089,HorizonAI,North,Tablet Mini,Wearables,11,149.99,15.0,2023-05-06,2023-05-09,Eve Davis,In-Store,False,,3,1402.4065,2023-05,2023Q2
ORD-00492,CUST-001,FusionWorks,Unknown,Headphones,Wearables,2,999.99,5.0,2023-05-07,2023-05-10,Alice Johnson,Direct Sales,False,,3,1899.981,2023-05,2023Q2
ORD-00493,CUST-016,GlobalEdge,East,Laptop Lite,Accessories,12,399.99,0.0,2023-05-08,2023-05-10,Carol White,In-Store,True,5.0,2,4799.88,2023-05,2023Q2
ORD-00494,CUST-061,CloudNine,West,Smartphone X,Wearables,12,299.99,15.0,2023-05-09,2023-05-11,Bob Smith,In-Store,False,5.0,2,3059.898,2023-05,2023Q2
ORD-00497,CUST-069,BrightTech,West,Smartphone X,Accessories,8,399.99,25.0,2023-05-12,2023-05-13,Dave Brown,Direct Sales,False,5.0,1,2399.94,2023-05,2023Q2
ORD-00498,CUST-022,EagleEye,North,Tablet Mini,Computers,2,599.99,20.0,2023-05-13,2023-05-17,Eve Davis,In-Store,False,4.0,4,959.984,2023-05,2023Q2
ORD-00499,CUST-093,HorizonAI,North,Tablet Mini,Mobile,6,149.99,0.0,2023-05-14,2023-05-17,Bob Smith,Direct Sales,False,4.0,3,899.94,2023-05,2023Q2
ORD-00500,CUST-067,InnovateCo,Unknown,Laptop Lite,Wearables,3,399.99,15.0,2023-05-15,2023-05-22,Eve Davis,In-Store,False,5.0,7,1019.9745,2023-05,2023Q2
